,Formation,1,2,3,4,5,6,7,8,9,10,11
10820,5212,"[190.5, 462.5]","[135.0, 452.5]","[207.25, 409.25]","[350.75, 365.5]","[113.5, 363.0]","[107.75, 332.25]","[20.5, 274.25]","[107.5, 238.0]","[336.75, 203.25]","[218.5, 182.5]","[127.5, 147.0]"
10821,5212,"[119.5, 459.75]","[177.0, 449.0]","[209.5, 413.75]","[344.5, 367.25]","[118.0, 361.75]","[110.5, 323.75]","[21.0, 271.75]","[107.75, 238.0]","[330.75, 200.75]","[218.5, 182.5]","[128.75, 142.5]"
10822,5212,"[112.75, 462.5]","[172.0, 436.5]","[217.75, 402.0]","[337.0, 367.5]","[125.0, 368.0]","[118.75, 314.0]","[20.5, 264.5]","[109.25, 236.0]","[324.75, 203.25]","[218.5, 182.5]","[129.75, 138.25]"
10823,5212,"[114.75, 456.5]","[171.0, 432.0]","[214.75, 393.0]","[328.5, 370.75]","[119.0, 370.5]","[130.75, 305.75]","[19.0, 265.5]","[106.75, 230.25]","[324.75, 203.25]","[218.5, 182.5]","[129.5, 133.75]"
10824,5212,"[170.75, 453.5]","[126.25, 445.75]","[193.75, 413.5]","[123.5, 370.5]","[321.75, 369.5]","[155.5, 290.75]","[17.0, 265.75]","[106.5, 231.0]","[324.75, 203.25]","[218.5, 182.5]","[132.75, 124.0]"
10825,5212,"[149.5, 472.75]","[197.75, 467.75]","[200.0, 436.0]","[194.5, 411.75]","[341.25, 364.0]","[109.75, 360.75]","[19.25, 274.5]","[105.75, 243.25]","[341.75, 207.0]","[229.75, 194.5]","[132.0, 105.0]"
10826,5212,"[199.75, 466.75]","[164.5, 462.75]","[207.25, 418.0]","[356.75, 360.5]","[113.5, 354.0]","[20.5, 272.25]","[210.25, 266.5]","[111.75, 229.5]","[360.75, 213.75]","[243.0, 206.75]","[130.0, 87.5]"
10827,5212,"[241.5, 486.5]","[166.0, 449.0]","[252.0, 377.25]","[306.5, 336.0]","[129.75, 306.5]","[329.25, 265.0]","[28.75, 265.5]","[297.25, 237.5]","[378.75, 231.0]","[173.25, 157.0]","[222.0, 53.75]"
10828,5212,"[275.75, 485.5]","[161.0, 454.0]","[253.5, 361.0]","[308.75, 329.75]","[143.75, 302.5]","[346.25, 273.75]","[28.0, 257.0]","[380.0, 230.5]","[289.0, 223.25]","[183.75, 137.75]","[252.0, 49.0]"
10829,5212,"[294.0, 483.75]","[162.75, 446.25]","[254.75, 353.75]","[324.75, 327.75]","[149.75, 292.5]","[354.0, 274.0]","[25.75, 241.25]","[385.5, 230.75]","[299.25, 218.75]","[183.25, 131.0]","[279.5, 33.25]"
10830,5212,"[285.75, 475.0]","[164.5, 431.5]","[253.0, 356.75]","[344.75, 324.5]","[157.25, 278.75]","[361.0, 266.75]","[23.25, 231.75]","[395.75, 227.0]","[300.0, 218.75]","[182.5, 144.5]","[300.25, 9.0]"
10831,5212,"[232.75, 300.0]","[359.0, 244.0]","[26.75, 234.75]","[484.0, 226.75]","[232.25, 218.5]","[319.75, 166.5]","[232.75, 163.75]","[232.75, 110.0]","[463.0, 101.5]","[368.5, 83.0]","[232.5, 28.5]"
10832,5212,"[233.75, 301.0]","[365.25, 234.75]","[25.25, 234.0]","[483.0, 227.75]","[232.5, 219.0]","[318.0, 171.75]","[232.75, 165.5]","[232.75, 111.0]","[462.75, 102.75]","[368.5, 82.0]","[234.75, 29.0]"
10833,5212,"[233.75, 308.75]","[364.0, 238.0]","[25.25, 234.0]","[480.75, 232.25]","[232.25, 225.25]","[316.75, 177.75]","[232.75, 170.5]","[233.0, 116.0]","[458.75, 106.5]","[364.75, 68.5]","[249.0, 33.5]"
10834,5212,"[232.75, 323.0]","[346.5, 260.0]","[232.5, 247.25]","[476.0, 244.0]","[23.0, 231.0]","[232.5, 192.5]","[311.25, 192.5]","[232.5, 134.25]","[448.75, 115.75]","[333.75, 42.25]","[260.75, 35.5]"
10835,5212,"[258.25, 376.0]","[206.0, 299.75]","[301.0, 283.0]","[463.25, 260.75]","[22.75, 230.0]","[171.25, 208.75]","[286.75, 185.75]","[461.0, 137.25]","[356.75, 104.25]","[268.25, 102.5]","[203.5, 102.25]"
10836,5212,"[282.0, 390.0]","[194.5, 319.5]","[316.25, 281.25]","[469.0, 259.0]","[28.0, 237.0]","[167.0, 209.0]","[298.75, 187.75]","[465.0, 144.75]","[365.75, 128.0]","[283.5, 114.75]","[200.0, 96.5]"
10837,5212,"[307.0, 402.0]","[190.0, 339.25]","[335.5, 279.75]","[470.25, 259.75]","[30.75, 242.25]","[167.0, 209.0]","[304.25, 195.0]","[472.25, 152.25]","[383.75, 148.0]","[310.25, 114.75]","[202.5, 86.25]"
10838,5212,"[436.75, 455.75]","[255.0, 397.5]","[360.5, 316.75]","[33.75, 246.75]","[489.5, 240.25]","[424.75, 234.25]","[215.5, 224.5]","[378.75, 202.5]","[462.25, 159.0]","[424.25, 101.0]","[252.25, 61.5]"
10839,5212,"[538.25, 456.5]","[298.0, 392.5]","[387.25, 307.0]","[92.0, 251.0]","[458.0, 228.25]","[263.25, 222.75]","[373.5, 195.25]","[555.0, 176.25]","[462.25, 146.5]","[521.75, 102.75]","[284.5, 60.25]"
10840,5212,"[550.0, 426.75]","[302.75, 375.25]","[383.0, 307.0]","[99.75, 250.25]","[280.5, 241.75]","[475.0, 198.25]","[341.25, 172.25]","[575.5, 160.5]","[473.25, 156.25]","[557.5, 106.0]","[297.75, 73.25]"
10841,5212,"[553.5, 404.75]","[295.75, 374.0]","[385.5, 311.0]","[93.75, 250.5]","[283.75, 249.0]","[479.75, 198.0]","[321.0, 166.75]","[560.25, 161.75]","[488.5, 155.25]","[551.75, 113.5]","[295.75, 68.25]"
10842,5212,"[557.25, 382.75]","[284.75, 381.5]","[401.25, 314.25]","[275.5, 253.5]","[93.5, 251.0]","[487.0, 197.5]","[548.5, 186.75]","[497.5, 167.25]","[292.25, 164.75]","[553.75, 136.75]","[282.0, 68.0]"
10843,5212,"[542.5, 388.75]","[289.5, 386.5]","[412.5, 294.0]","[284.25, 253.25]","[85.5, 251.0]","[469.5, 212.25]","[531.5, 203.0]","[293.0, 168.25]","[496.0, 157.75]","[542.5, 132.0]","[286.0, 64.25]"
10844,5212,"[521.5, 393.0]","[284.75, 384.25]","[414.5, 271.0]","[281.5, 256.5]","[74.5, 250.0]","[470.25, 225.5]","[507.75, 213.5]","[290.5, 175.0]","[478.75, 142.75]","[527.75, 127.0]","[285.75, 66.0]"
10845,5212,"[384.25, 393.5]","[232.25, 345.25]","[311.0, 279.25]","[222.25, 237.0]","[46.0, 236.75]","[439.5, 232.25]","[421.75, 190.75]","[436.75, 135.5]","[327.75, 120.0]","[223.0, 116.75]","[448.5, 98.75]"
10846,5212,"[349.0, 393.5]","[224.25, 339.0]","[300.0, 281.25]","[437.5, 236.75]","[26.5, 234.25]","[217.25, 227.25]","[400.25, 174.5]","[285.0, 172.25]","[426.25, 135.0]","[214.5, 119.5]","[424.75, 95.0]"
10847,5212,"[320.25, 394.5]","[220.0, 344.25]","[289.0, 274.75]","[435.25, 242.5]","[26.0, 233.75]","[217.5, 213.5]","[264.25, 165.0]","[377.75, 158.75]","[415.25, 135.25]","[214.5, 117.25]","[395.0, 97.25]"
10848,5212,"[295.25, 394.75]","[218.5, 349.75]","[283.75, 258.75]","[431.25, 247.5]","[31.75, 243.75]","[217.75, 200.75]","[244.25, 168.0]","[354.0, 142.25]","[409.0, 134.5]","[215.5, 117.25]","[362.0, 104.5]"
10849,5212,"[236.25, 401.75]","[212.75, 286.5]","[422.75, 271.0]","[30.25, 242.75]","[227.0, 213.5]","[307.75, 212.25]","[244.0, 170.5]","[392.75, 134.25]","[213.5, 128.25]","[317.5, 114.75]","[262.5, 89.5]"
10850,5212,"[222.5, 406.5]","[424.0, 284.75]","[223.75, 272.25]","[31.0, 259.25]","[305.25, 242.25]","[221.5, 235.75]","[223.5, 204.0]","[215.5, 169.5]","[396.75, 144.5]","[317.0, 129.5]","[229.0, 88.0]"
10851,5212,"[212.25, 407.75]","[228.5, 305.0]","[235.5, 292.0]","[422.5, 291.25]","[32.75, 261.25]","[305.25, 248.0]","[213.75, 231.0]","[212.25, 178.5]","[396.5, 150.0]","[313.0, 142.0]","[222.5, 90.25]"
10852,5212,"[170.0, 408.5]","[188.25, 322.25]","[415.5, 308.5]","[292.5, 296.0]","[16.0, 275.5]","[196.75, 269.25]","[167.0, 241.5]","[174.5, 208.0]","[295.5, 169.25]","[388.75, 168.25]","[168.5, 116.0]"
10853,5212,"[99.5, 483.25]","[125.0, 439.75]","[275.75, 330.0]","[142.5, 322.0]","[405.75, 316.75]","[195.25, 277.0]","[11.75, 276.25]","[133.25, 222.25]","[262.5, 176.75]","[377.0, 175.5]","[126.25, 121.5]"
10854,5212,"[95.5, 465.25]","[236.75, 352.75]","[393.75, 324.0]","[102.25, 299.5]","[182.5, 284.25]","[19.75, 266.5]","[87.25, 264.25]","[108.75, 227.75]","[238.0, 180.25]","[365.0, 180.0]","[120.25, 138.5]"
10855,5212,"[98.0, 459.5]","[102.0, 416.75]","[362.5, 343.25]","[114.5, 290.5]","[172.5, 288.0]","[90.5, 273.75]","[11.5, 266.75]","[84.75, 222.5]","[345.75, 186.25]","[217.25, 183.5]","[103.5, 134.25]"
10856,5212,"[151.5, 443.75]","[154.75, 405.25]","[351.75, 350.25]","[102.75, 319.0]","[172.5, 288.0]","[91.5, 278.5]","[18.5, 264.75]","[88.75, 216.25]","[345.5, 185.75]","[217.75, 182.75]","[106.75, 131.5]"
10857,5212,"[171.0, 437.0]","[162.5, 402.5]","[345.75, 354.0]","[99.75, 315.75]","[172.5, 288.0]","[94.0, 264.75]","[18.25, 265.0]","[95.5, 212.25]","[346.0, 185.5]","[217.25, 182.75]","[110.0, 130.25]"
10858,5212,"[157.0, 472.75]","[188.5, 434.25]","[169.5, 402.0]","[339.25, 357.25]","[111.75, 318.0]","[173.0, 287.5]","[16.5, 266.0]","[106.25, 207.75]","[345.5, 186.25]","[217.25, 182.5]","[116.5, 127.5]"
10859,5212,"[73.5, 431.0]","[127.25, 426.75]","[338.5, 358.25]","[85.0, 319.5]","[172.5, 286.25]","[85.0, 272.25]","[11.0, 268.0]","[85.25, 211.0]","[342.25, 187.5]","[217.75, 185.5]","[118.5, 141.0]"
10860,5212,"[103.75, 432.25]","[62.25, 402.75]","[326.5, 360.75]","[8.75, 329.0]","[148.75, 279.5]","[10.5, 278.0]","[44.5, 274.0]","[83.75, 225.25]","[315.0, 194.75]","[181.75, 189.25]","[109.5, 163.5]"
10861,5212,"[78.25, 430.75]","[73.5, 397.5]","[326.5, 360.75]","[21.25, 322.5]","[43.0, 286.25]","[140.5, 277.0]","[11.5, 276.5]","[96.5, 223.0]","[170.5, 200.75]","[308.0, 195.75]","[110.5, 165.75]"
10862,5212,"[64.25, 423.5]","[78.75, 385.5]","[326.5, 360.75]","[44.75, 322.5]","[53.75, 289.75]","[21.5, 270.25]","[123.75, 266.75]","[101.25, 222.75]","[167.25, 211.75]","[306.5, 197.0]","[102.75, 156.5]"
10863,5212,"[127.5, 393.0]","[364.25, 324.25]","[112.5, 305.75]","[192.75, 304.25]","[184.5, 248.25]","[121.5, 240.75]","[29.5, 238.75]","[313.25, 213.75]","[138.0, 203.0]","[229.0, 168.5]","[230.0, 167.25]"
10864,5212,"[170.75, 426.75]","[160.0, 331.75]","[298.0, 321.5]","[384.25, 260.75]","[30.5, 256.75]","[237.0, 236.5]","[125.75, 226.75]","[349.0, 206.75]","[270.75, 185.75]","[146.5, 177.5]","[197.0, 142.75]"
10865,5212,"[198.75, 433.0]","[181.25, 331.75]","[323.75, 324.5]","[30.5, 262.0]","[381.5, 237.25]","[133.0, 237.25]","[254.0, 227.5]","[376.75, 206.5]","[287.25, 194.25]","[163.25, 155.75]","[220.25, 126.75]"
10866,5212,"[269.25, 443.5]","[210.25, 348.25]","[352.75, 332.5]","[30.25, 262.25]","[391.25, 250.5]","[159.5, 250.5]","[274.25, 226.25]","[323.25, 224.0]","[443.75, 206.5]","[184.75, 123.0]","[271.5, 102.25]"
10867,5212,"[306.25, 446.25]","[210.75, 368.75]","[361.0, 355.0]","[409.0, 268.25]","[28.25, 266.0]","[176.0, 257.75]","[348.75, 230.5]","[280.25, 230.5]","[481.75, 206.25]","[192.75, 123.25]","[298.5, 90.5]"
10868,5212,"[341.75, 450.75]","[214.75, 391.75]","[370.25, 378.0]","[417.25, 292.75]","[191.5, 265.25]","[28.25, 266.0]","[371.25, 234.5]","[279.75, 232.75]","[510.5, 209.25]","[203.25, 122.0]","[323.75, 78.75]"
10869,5212,"[429.75, 454.0]","[273.75, 451.25]","[408.0, 380.5]","[501.75, 302.5]","[260.75, 287.25]","[45.5, 266.0]","[485.75, 258.75]","[451.0, 251.25]","[343.25, 220.0]","[284.75, 114.75]","[446.0, 53.5]"
10870,5212,"[449.0, 467.5]","[301.0, 466.5]","[438.25, 392.25]","[539.75, 300.5]","[281.5, 288.5]","[464.25, 277.25]","[77.75, 251.0]","[503.0, 240.75]","[379.25, 211.75]","[328.75, 112.5]","[518.25, 64.25]"
10871,5212,"[471.75, 474.0]","[339.5, 456.5]","[429.25, 377.5]","[555.5, 335.0]","[274.0, 325.0]","[475.25, 292.0]","[57.0, 279.0]","[539.75, 227.75]","[423.0, 207.5]","[332.5, 111.0]","[541.5, 51.5]"
10872,5212,"[598.25, 462.5]","[364.5, 441.75]","[417.0, 301.25]","[501.75, 280.5]","[315.75, 277.25]","[569.75, 250.0]","[86.75, 250.5]","[491.75, 224.75]","[532.25, 195.25]","[337.25, 91.0]","[563.25, 74.0]"
10873,5212,"[570.5, 465.25]","[384.5, 426.75]","[430.5, 302.5]","[531.25, 267.75]","[336.0, 253.75]","[107.75, 250.75]","[606.0, 205.5]","[549.5, 180.75]","[512.5, 180.0]","[363.75, 74.25]","[560.0, 53.25]"
10874,5212,"[573.5, 466.75]","[396.5, 415.25]","[443.0, 305.5]","[542.25, 255.0]","[107.75, 250.75]","[356.25, 239.75]","[626.25, 186.5]","[552.0, 164.25]","[517.0, 155.25]","[377.0, 69.0]","[559.25, 58.75]"
10875,5212,"[573.5, 474.75]","[420.5, 399.75]","[503.0, 301.0]","[114.5, 250.25]","[596.5, 227.0]","[413.75, 217.75]","[578.75, 143.25]","[668.25, 125.5]","[607.5, 116.5]","[442.25, 44.75]","[586.5, 33.25]"
10876,5212,"[582.5, 476.25]","[424.75, 396.75]","[518.25, 297.75]","[105.5, 251.25]","[611.5, 223.75]","[409.0, 211.75]","[588.75, 148.5]","[666.75, 136.0]","[626.75, 109.5]","[459.75, 43.0]","[581.75, 35.75]"
10877,5212,"[587.0, 475.0]","[434.0, 384.75]","[531.25, 299.0]","[101.5, 243.0]","[617.5, 214.25]","[397.5, 212.5]","[492.5, 157.5]","[590.5, 161.0]","[668.75, 147.5]","[637.75, 103.0]","[583.75, 39.75]"
10878,5212,"[585.75, 473.25]","[436.25, 380.25]","[532.75, 300.25]","[101.75, 240.75]","[617.5, 212.25]","[396.5, 212.75]","[591.0, 162.5]","[670.0, 148.25]","[639.0, 103.75]","[581.0, 42.0]","[483.5, 34.75]"
10879,5212,"[435.0, 353.0]","[599.75, 339.75]","[601.0, 337.0]","[606.75, 248.5]","[814.75, 251.75]","[816.0, 256.0]","[815.0, 254.5]","[517.25, 248.5]","[597.0, 170.5]","[608.25, 159.0]","[433.5, 152.0]"
10880,5212,"[435.25, 349.5]","[601.0, 340.5]","[521.0, 324.5]","[604.5, 297.5]","[813.0, 251.75]","[604.75, 250.25]","[522.0, 249.0]","[604.25, 207.0]","[522.25, 171.5]","[604.25, 161.0]","[435.0, 153.0]"
10881,5212,"[434.25, 349.25]","[599.0, 340.25]","[520.25, 325.0]","[604.0, 296.75]","[605.0, 251.75]","[813.25, 251.5]","[523.25, 249.25]","[604.5, 206.25]","[522.25, 171.25]","[603.25, 162.0]","[434.0, 153.25]"
10882,5212,"[434.0, 350.0]","[596.5, 338.5]","[520.25, 326.0]","[605.75, 295.0]","[814.75, 250.75]","[604.75, 251.0]","[524.25, 249.0]","[604.25, 206.5]","[522.75, 170.5]","[604.0, 163.0]","[433.5, 152.5]"
10883,5212,"[594.5, 360.0]","[422.5, 346.5]","[513.5, 333.5]","[598.0, 304.5]","[595.25, 253.25]","[775.75, 251.25]","[510.25, 250.25]","[597.25, 201.25]","[422.25, 185.0]","[512.75, 166.5]","[599.25, 143.5]"
10884,5212,"[592.25, 379.25]","[406.0, 343.0]","[511.0, 339.25]","[596.25, 318.75]","[594.25, 266.75]","[503.0, 253.25]","[757.0, 251.5]","[593.5, 213.75]","[410.5, 192.5]","[508.25, 171.25]","[594.0, 135.25]"
10885,5212,"[577.75, 411.75]","[496.5, 344.75]","[578.5, 326.25]","[380.5, 296.5]","[580.0, 271.25]","[739.0, 251.0]","[484.5, 243.0]","[580.75, 210.5]","[374.75, 190.25]","[493.75, 168.75]","[580.0, 113.75]"
10886,5212,"[548.0, 394.5]","[468.0, 333.5]","[547.75, 297.75]","[398.75, 258.0]","[728.0, 251.25]","[544.25, 231.25]","[471.75, 209.75]","[545.0, 172.75]","[303.75, 158.25]","[464.5, 146.75]","[541.25, 77.0]"
10887,5212,"[533.25, 388.75]","[462.5, 322.0]","[538.75, 293.5]","[731.5, 251.5]","[399.5, 251.0]","[535.5, 225.75]","[466.5, 204.0]","[537.0, 168.5]","[289.0, 162.25]","[456.0, 143.0]","[531.25, 71.75]"
10888,5212,"[525.75, 385.25]","[455.5, 310.75]","[532.5, 289.0]","[746.75, 251.0]","[395.75, 240.0]","[529.5, 223.0]","[458.25, 200.5]","[304.25, 178.75]","[531.0, 165.75]","[450.0, 141.0]","[522.75, 64.75]"
10889,5212,"[527.25, 391.5]","[532.5, 291.5]","[442.5, 290.75]","[757.0, 251.5]","[531.25, 231.75]","[401.0, 231.0]","[344.0, 207.75]","[450.5, 193.75]","[532.75, 174.0]","[440.5, 144.75]","[527.25, 68.25]"
10890,5212,"[522.75, 394.75]","[537.25, 300.5]","[430.5, 289.25]","[751.25, 250.5]","[535.0, 241.0]","[394.5, 236.0]","[360.0, 215.75]","[448.5, 203.25]","[535.25, 185.0]","[445.25, 150.75]","[532.5, 75.0]"
10891,5212,"[508.0, 401.75]","[533.75, 315.75]","[425.25, 295.25]","[532.75, 257.75]","[742.25, 251.25]","[383.25, 248.5]","[352.25, 245.0]","[445.75, 216.75]","[532.5, 201.25]","[446.5, 163.25]","[531.5, 88.0]"
10892,5212,"[493.5, 402.5]","[444.25, 293.5]","[530.0, 290.25]","[749.75, 250.75]","[420.0, 241.5]","[529.25, 231.5]","[350.0, 224.75]","[360.75, 195.75]","[514.75, 194.5]","[435.5, 192.5]","[487.5, 106.25]"
10893,5212,"[528.0, 385.75]","[476.25, 276.75]","[554.75, 272.75]","[764.25, 251.0]","[444.5, 207.75]","[549.0, 205.75]","[358.25, 181.0]","[539.5, 164.0]","[449.75, 146.5]","[399.5, 129.5]","[512.0, 82.0]"
10894,5212,"[535.0, 384.5]","[563.75, 272.25]","[486.25, 273.5]","[764.5, 251.25]","[452.75, 205.75]","[561.0, 204.0]","[365.0, 164.75]","[552.75, 153.75]","[452.25, 132.5]","[413.0, 103.75]","[530.25, 69.0]"
10895,5212,"[549.5, 380.25]","[575.25, 272.5]","[486.5, 255.0]","[757.25, 251.25]","[578.5, 202.75]","[463.0, 202.0]","[565.5, 149.75]","[381.25, 122.5]","[460.75, 121.75]","[428.25, 67.0]","[559.75, 58.25]"
10896,5212,"[557.0, 379.25]","[577.25, 270.75]","[757.75, 251.0]","[489.0, 247.75]","[578.5, 202.75]","[461.0, 202.0]","[570.25, 149.5]","[466.5, 117.0]","[385.0, 106.75]","[428.75, 68.75]","[572.5, 54.25]"
10897,5212,"[567.25, 381.25]","[572.5, 267.0]","[377.0, 248.25]","[771.75, 251.0]","[490.5, 249.75]","[579.5, 218.75]","[461.0, 199.0]","[577.75, 163.25]","[418.5, 122.75]","[377.75, 118.5]","[579.0, 58.75]"
10898,5212,"[551.0, 385.75]","[581.75, 292.5]","[448.75, 262.75]","[769.75, 250.75]","[585.0, 243.5]","[468.75, 225.0]","[584.5, 186.75]","[412.25, 170.5]","[494.5, 161.5]","[376.75, 147.75]","[583.25, 85.25]"
10899,5212,"[545.5, 387.75]","[582.75, 293.0]","[446.5, 279.5]","[588.5, 258.25]","[772.25, 251.0]","[471.5, 236.75]","[411.0, 192.25]","[588.0, 190.25]","[497.25, 168.0]","[379.25, 166.5]","[587.75, 99.0]"
10900,5212,"[580.5, 401.0]","[475.0, 313.25]","[593.25, 309.25]","[595.0, 270.75]","[510.0, 264.5]","[794.25, 257.75]","[417.25, 224.5]","[598.25, 208.0]","[380.0, 180.75]","[503.75, 158.0]","[597.75, 112.5]"
10901,5212,"[597.75, 411.5]","[518.5, 328.75]","[605.5, 312.25]","[528.5, 282.25]","[433.0, 274.25]","[606.0, 258.5]","[785.5, 251.25]","[573.5, 249.25]","[379.0, 189.25]","[537.75, 145.75]","[604.75, 104.5]"
10902,5212,"[596.25, 417.25]","[534.75, 318.25]","[605.25, 308.25]","[437.75, 292.5]","[531.25, 273.5]","[564.5, 263.75]","[603.75, 254.75]","[785.5, 251.25]","[379.0, 189.25]","[540.75, 151.25]","[604.5, 114.0]"
10903,5212,"[620.5, 393.25]","[474.5, 297.25]","[614.75, 293.5]","[658.25, 242.75]","[822.25, 240.25]","[643.75, 209.75]","[565.0, 212.0]","[589.75, 158.25]","[612.0, 168.5]","[394.25, 168.5]","[645.75, 94.75]"
10904,5212,"[630.75, 388.5]","[473.25, 298.0]","[633.0, 293.5]","[822.75, 238.5]","[672.0, 216.0]","[571.0, 201.5]","[399.25, 163.75]","[621.0, 152.75]","[600.5, 141.5]","[662.75, 100.0]","[580.5, 35.0]"
10905,5212,"[664.0, 380.25]","[685.75, 295.25]","[474.0, 293.0]","[690.75, 233.25]","[814.25, 218.0]","[718.0, 202.5]","[605.0, 200.0]","[581.25, 167.75]","[412.75, 156.75]","[655.25, 133.75]","[672.5, 99.0]"
10906,5212,"[715.5, 365.75]","[478.25, 291.75]","[742.5, 288.0]","[710.75, 238.0]","[640.75, 205.25]","[728.5, 201.0]","[799.0, 179.75]","[423.25, 151.75]","[705.25, 149.25]","[620.0, 148.5]","[666.25, 98.0]"
10907,5212,"[668.75, 404.5]","[424.5, 278.75]","[690.0, 271.25]","[572.5, 252.5]","[717.25, 210.75]","[756.0, 183.25]","[755.25, 182.5]","[402.0, 157.75]","[597.5, 138.5]","[690.0, 95.25]","[601.75, 48.75]"
10908,5212,"[629.25, 428.25]","[677.0, 331.5]","[410.75, 280.25]","[535.25, 274.5]","[639.0, 262.25]","[705.75, 216.0]","[751.75, 205.25]","[750.5, 205.5]","[582.0, 138.75]","[678.5, 89.25]","[574.0, 35.75]"
10909,5212,"[611.25, 439.0]","[674.25, 337.5]","[523.25, 283.0]","[403.75, 281.75]","[615.5, 257.5]","[699.5, 218.0]","[747.75, 202.5]","[744.5, 198.0]","[577.25, 141.25]","[673.5, 89.75]","[567.5, 34.0]"
10910,5212,"[645.25, 400.75]","[492.25, 299.0]","[664.75, 296.75]","[414.25, 290.75]","[819.75, 247.5]","[536.75, 226.25]","[684.5, 205.0]","[425.75, 154.75]","[607.0, 130.5]","[676.5, 120.25]","[615.0, 44.75]"
10911,5212,"[625.25, 409.25]","[650.25, 308.5]","[415.0, 286.75]","[466.75, 284.75]","[819.25, 249.0]","[527.75, 242.5]","[668.75, 208.75]","[417.75, 166.75]","[594.5, 127.5]","[659.75, 112.5]","[588.25, 44.5]"
10912,5212,"[600.75, 417.75]","[630.0, 322.5]","[408.75, 288.75]","[440.75, 270.25]","[819.75, 250.25]","[515.75, 247.0]","[655.25, 215.25]","[409.5, 184.0]","[576.25, 129.5]","[636.5, 107.5]","[556.25, 45.0]"
10913,5212,"[571.75, 427.25]","[607.5, 339.25]","[405.0, 299.75]","[414.75, 254.75]","[819.5, 250.75]","[517.0, 245.5]","[642.5, 216.25]","[396.25, 203.0]","[553.0, 131.5]","[608.25, 104.5]","[517.0, 44.75]"
10914,5212,"[541.75, 436.0]","[583.75, 356.75]","[393.5, 304.5]","[401.0, 252.5]","[819.5, 250.75]","[520.75, 245.5]","[633.25, 219.75]","[377.5, 212.5]","[528.25, 134.75]","[581.25, 104.25]","[479.0, 44.25]"
10915,5212,"[511.25, 444.0]","[561.5, 372.5]","[379.0, 305.25]","[521.75, 263.0]","[391.25, 259.0]","[819.5, 250.75]","[627.0, 224.0]","[368.5, 207.0]","[506.25, 144.25]","[559.25, 104.25]","[441.5, 44.25]"
10916,5212,"[476.5, 452.75]","[541.25, 375.5]","[365.0, 309.25]","[525.75, 278.0]","[377.5, 269.25]","[819.5, 250.75]","[615.5, 230.75]","[359.5, 205.25]","[479.5, 155.75]","[542.5, 106.75]","[400.75, 45.0]"
10917,5212,"[421.75, 468.25]","[531.25, 395.0]","[346.5, 318.25]","[544.75, 271.75]","[369.25, 268.25]","[799.5, 253.5]","[602.5, 237.0]","[344.5, 209.25]","[451.75, 161.75]","[530.5, 114.25]","[326.75, 46.0]"
10918,5212,"[409.25, 473.75]","[532.5, 399.5]","[332.5, 316.75]","[365.0, 262.5]","[784.25, 249.25]","[541.0, 228.5]","[581.0, 220.5]","[336.25, 204.75]","[437.25, 155.25]","[530.25, 114.5]","[283.75, 53.0]"
10919,5212,"[370.75, 474.75]","[515.75, 378.25]","[320.0, 287.5]","[782.5, 233.75]","[351.0, 231.0]","[553.5, 218.5]","[476.0, 210.0]","[325.5, 165.0]","[449.5, 137.75]","[523.0, 113.5]","[330.0, 52.75]"
10920,5212,"[348.5, 476.75]","[501.0, 372.5]","[315.25, 281.5]","[778.25, 241.0]","[342.5, 225.25]","[538.0, 217.5]","[444.0, 203.0]","[317.25, 153.5]","[454.25, 137.5]","[523.0, 113.5]","[316.25, 53.75]"
10921,5212,"[331.5, 476.5]","[488.0, 371.25]","[309.5, 281.75]","[774.0, 244.25]","[337.25, 223.75]","[524.25, 218.5]","[424.5, 206.0]","[310.75, 158.75]","[442.0, 141.5]","[521.5, 109.25]","[295.25, 57.0]"
10922,5212,"[316.5, 472.25]","[474.0, 373.5]","[312.25, 287.5]","[772.25, 250.75]","[513.75, 223.25]","[334.0, 221.0]","[405.75, 212.75]","[306.5, 159.5]","[421.25, 149.75]","[509.5, 101.75]","[265.0, 62.5]"
10923,5212,"[280.0, 466.25]","[436.25, 377.5]","[293.25, 261.75]","[751.25, 250.5]","[316.25, 231.5]","[500.75, 227.75]","[376.5, 218.75]","[279.0, 161.25]","[388.5, 152.0]","[445.0, 90.0]","[252.5, 71.5]"
10924,5212,"[203.5, 431.0]","[427.25, 413.5]","[241.5, 351.0]","[426.75, 270.0]","[255.0, 266.25]","[726.5, 250.75]","[321.5, 248.75]","[370.0, 177.5]","[215.75, 164.5]","[438.5, 112.75]","[249.0, 44.0]"
10925,5212,"[425.25, 422.5]","[182.75, 423.25]","[169.75, 404.75]","[219.25, 352.0]","[417.5, 272.0]","[237.0, 263.25]","[715.25, 250.75]","[308.5, 242.75]","[352.75, 189.75]","[436.75, 117.75]","[233.0, 39.5]"
10926,5212,"[425.75, 427.0]","[155.5, 418.25]","[152.25, 420.25]","[189.75, 343.5]","[416.25, 277.75]","[211.5, 261.0]","[706.75, 250.25]","[286.75, 232.0]","[329.25, 205.25]","[432.25, 125.5]","[217.5, 40.25]"
10927,5212,"[426.0, 427.75]","[141.5, 423.0]","[160.25, 335.25]","[409.0, 279.75]","[185.75, 258.75]","[705.25, 250.75]","[264.75, 224.5]","[306.0, 220.0]","[132.75, 184.75]","[425.25, 128.75]","[207.5, 37.75]"
